num,name,price,type,star,sold,send_from,img_src,url,product_id
155,พร้อมส่ง! Unicharm pm2.5 Silk Touch 1 ซอง มี 7 ชิ้น ของแท้ made in Japan🇯🇵 หน้ากาก ยูนิชาร์ม จากญี่ปุ่น,0,ร้านแนะนำ,4.9811,377.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/0d60e7eb0d18301d13d4ed7e4fc84845_tn,https://shopee.co.th//พร้อมส่ง!-Unicharm-pm2.5-Silk-Touch-1-ซอง-มี-7-ชิ้น-ของแท้-made-in-Japan🇯🇵-หน้ากาก-ยูนิชาร์ม-จากญี่ปุ่น-i.153460223.8806419687?position=159,8806419687
156,เคส Redmi Note 9 9S 9A 8 7 Note9 Pro Xiaomi MI redminote 3D Silk Pattern Cut Cartoon Snoopy Soft Case Cover+Wristband,0,ร้านแนะนำ,5.0,15.0,ต่างประเทศ,https://cf.shopee.co.th/file/237ec2b4e547f95f69f59be4f26281d6_tn,https://shopee.co.th//เคส-Redmi-Note-9-9S-9A-8-7-Note9-Pro-Xiaomi-MI-redminote-3D-Silk-Pattern-Cut-Cartoon-Snoopy-Soft-Case-Cover-Wristband-i.48030152.5190026037?position=160,5190026037
157,Women Panties Sexy G-string Ice Silk Seamless Low Waist Thong Cute Wave One Piece Ultra Thin Breathable Lingerie S-XL,0,ร้านแนะนำ,4.8333,77.0,ต่างประเทศ,https://cf.shopee.co.th/file/cb108c4ca7772cb24f53aee5359eeb7a_tn,https://shopee.co.th//Women-Panties-Sexy-G-string-Ice-Silk-Seamless-Low-Waist-Thong-Cute-Wave-One-Piece-Ultra-Thin-Breathable-Lingerie-S-XL-i.260678350.5334548568?position=161,5334548568
158,Bewell เซ็ต เบาะรองหลัง รองคอในรถ พิงสบาย ขับรถได้นาน ไม่ปวดหลัง ปลอก cooling silk ระบายอากาศได้ดี,0,shopee mall,4.7447,2200.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/2dc8e3ceb39c5369046cfa9830e668cd_tn,https://shopee.co.th//Bewell-เซ็ต-เบาะรองหลัง-รองคอในรถ-พิงสบาย-ขับรถได้นาน-ไม่ปวดหลัง-ปลอก-cooling-silk-ระบายอากาศได้ดี-i.39233325.6648798911?position=162,6648798911
159,เครื่องกำจัดขนถาวร Braun Silk Expert Pro 5 PL5137 IPL  ของแท้ 100% จาก UK นำเข้าจากทางแบรนด์โดยตรง รุ่นใหม่ล่าสุด!!,0,general,4.8333,13.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/e286832220dd5a8a44489d4fe819bde4_tn,https://shopee.co.th//เครื่องกำจัดขนถาวร-Braun-Silk-Expert-Pro-5-PL5137-IPL-ของแท้-100-จาก-UK-นำเข้าจากทางแบรนด์โดยตรง-รุ่นใหม่ล่าสุด!!-i.80053160.5380048324?position=163,5380048324
160,สีใหม่มาแล้วจ้า♥️♥️แบ่งขาย(พร้อมส่ง)ของแท้💯ยางรัดผมSlip Silk Scrunchieขนาดเล็ก,0,general,4.8525,176.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/3a92cddabbb0514cee7e0ba385cc9dc5_tn,https://shopee.co.th//สีใหม่มาแล้วจ้า♥️♥️แบ่งขาย(พร้อมส่ง)ของแท้💯ยางรัดผมSlip-Silk-Scrunchieขนาดเล็ก-i.167804361.5642213630?position=164,5642213630
161,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น คุณหนูแต่งระบาย,0,ร้านแนะนำ,4.8889,18.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/139a91ea4b8951b41d7180811ffe5fb1_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-คุณหนูแต่งระบาย-i.241413991.4483288035?position=165,4483288035
162,"Braun Silk·expert Pro 5 PL5014 Latest Generation IPL, Permanent Visible Hair Removal, White and Gold, with Deluxe Pouch",0,general,4.75,17.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/4abe0d86502120fbd1eacf962c71857d_tn,https://shopee.co.th//Braun-Silk·expert-Pro-5-PL5014-Latest-Generation-IPL-Permanent-Visible-Hair-Removal-White-and-Gold-with-Deluxe-Pouch-i.89766703.2351707660?position=166,2351707660
163,"COZY ครบชุด6ฟุต,5ฟุต ทอริ้ว Cotton Silk800เส้น, คอตตอนแท้ 700เส้น #ส่งฟรี",0,ร้านแนะนำ,4.9048,39.0,จังหวัดภูเก็ต,https://cf.shopee.co.th/file/6fbc147cfc257332fdc0b89ec77b6aa2_tn,https://shopee.co.th//COZY-ครบชุด6ฟุต-5ฟุต-ทอริ้ว-Cotton-Silk800เส้น-คอตตอนแท้-700เส้น-ส่งฟรี-i.9822534.93622808?position=167,93622808
164,❇️Kleansu เคลนสึ หน้ากาก ผ้าสะท้อนน้ำ Mask 🔰Cotton Silk 3D & NANO-ZINC Premium Protection🔰 โปร่งสบาย ลดสิว ปรับสายได้,0,general,4.8165,828.0,จังหวัดขอนแก่น,https://cf.shopee.co.th/file/17c2f3f566e8ba8c78f538020d993436_tn,https://shopee.co.th//❇️Kleansu-เคลนสึ-หน้ากาก-ผ้าสะท้อนน้ำ-Mask-🔰Cotton-Silk-3D-NANO-ZINC-Premium-Protection🔰-โปร่งสบาย-ลดสิว-ปรับสายได้-i.244526526.3533343447?position=168,3533343447
165,"ออยใส่ผมRAIP R3 Argan hair oil 100 ml.,เคราตินRaip R2 Liquid Silk Keratin Treatment 250 ml.",0,ร้านแนะนำ,4.9068,667.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/dfc0aea87122a68387b9d6ea465fe828_tn,https://shopee.co.th//ออยใส่ผมRAIP-R3-Argan-hair-oil-100-ml.-เคราตินRaip-R2-Liquid-Silk-Keratin-Treatment-250-ml.-i.4926780.5518228412?position=169,5518228412
166,หน้ากาก Unicharm Silk 30 ชิ้น เนื้อสัมผัสนุ่มพิเศษ หน้ากากอนามัยญี่ปุ่น,0,ร้านแนะนำ,5.0,26.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/5e0e10610bced72d7421ba599b66726b_tn,https://shopee.co.th//หน้ากาก-Unicharm-Silk-30-ชิ้น-เนื้อสัมผัสนุ่มพิเศษ-หน้ากากอนามัยญี่ปุ่น-i.10135355.4879237397?position=170,4879237397
167,เนคไท Slim Necktie Tie Wedding Classic Jacquard Woven Solid Color Plain Skinny Silk,0,general,4.7035,2200.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/313c0ffa2f8f43a21edf706fe16023a5_tn,https://shopee.co.th//เนคไท-Slim-Necktie-Tie-Wedding-Classic-Jacquard-Woven-Solid-Color-Plain-Skinny-Silk-i.21863620.724658067?position=171,724658067
168,ชุดนอน Silk Satin เกรดพรีเมี่ยม แขนสั้น-ขาสั้น แมวเซเลอร์มูน,0,ร้านแนะนำ,4.8,12.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/d02698ae2db8646f2359b6f32efefba3_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-แขนสั้น-ขาสั้น-แมวเซเลอร์มูน-i.241413991.5685303766?position=172,5685303766
169,Sweet Palettes รองเท้าหนังแกะ Grace 3.2 inch Silk Beige,0,ร้านแนะนำ,4.5556,15.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/fc216d5001b601a8f66f73bf813d5eab_tn,https://shopee.co.th//Sweet-Palettes-รองเท้าหนังแกะ-Grace-3.2-inch-Silk-Beige-i.134829459.2067801581?position=173,2067801581
170,[Intensive Repair Set] HER HYNESS SILK MASK + MINI ROYALE HYDRATING SET (MASK 2 SHEET + ESSENCE 7 ML. + CREAM 7 ML.),0,shopee mall,4.8966,68.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/a839d1258c0d2932f4393a91f060e3da_tn,https://shopee.co.th//-Intensive-Repair-Set-HER-HYNESS-SILK-MASK-MINI-ROYALE-HYDRATING-SET-(MASK-2-SHEET-ESSENCE-7-ML.-CREAM-7-ML.)-i.224882570.8941259690?position=174,8941259690
171,(พร้อมส่ง/ส่งไว) หน้ากากอนามัย unicharm mask silk กล่อง 30 ชิ้น (ไซส์มาตรฐาน/เล็ก) แท้จากญี่ปุ่น กันฝุ่น PM2.5 กันไวรัส,0,ร้านแนะนำ,5.0,143.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/2319fc09dfdcf53f66893fa5bf993554_tn,https://shopee.co.th//(พร้อมส่ง-ส่งไว)-หน้ากากอนามัย-unicharm-mask-silk-กล่อง-30-ชิ้น-(ไซส์มาตรฐาน-เล็ก)-แท้จากญี่ปุ่น-กันฝุ่น-PM2.5-กันไวรัส-i.262956590.5069812123?position=175,5069812123
172,มาครบ‼️ผ้าพันหูกระเป๋า เนื้อ silk รุ่นพิเ,0,general,4.8732,231.0,จังหวัดกำแพงเพชร,https://cf.shopee.co.th/file/b861d6b2eb03ea50b4b5a28a7687802a_tn,https://shopee.co.th//มาครบ‼️ผ้าพันหูกระเป๋า-เนื้อ-silk-รุ่นพิเ-i.1484585.2297572518?position=176,2297572518
173,สำลี IPSA SILK COTTON 120 แผ่น,0,ร้านแนะนำ,4.9265,673.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/1e4affe91c4b4f6c7927f5e9759e6184_tn,https://shopee.co.th//สำลี-IPSA-SILK-COTTON-120-แผ่น-i.1793645.41924942?position=177,41924942
174,🌸Mymelody🌸มายเมโลดี้ลูกโป่ง ชุดนอน 3 สี น่ารักมากๆ เซท 3 ชิ้น korean silk ผ้าดีสุดดดดด,0,ร้านแนะนำ,4.8447,173.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/d0f7191965f9260c176dc30326508990_tn,https://shopee.co.th//🌸Mymelody🌸มายเมโลดี้ลูกโป่ง-ชุดนอน-3-สี-น่ารักมากๆ-เซท-3-ชิ้น-korean-silk-ผ้าดีสุดดดดด-i.38353776.2032682359?position=178,2032682359
175,ชุดนอน Silk Satin เกรดพรีเมี่ยม ชุดนอนผู้ชาย แขนสั้น-ขาสั้น ชิโนริ,0,ร้านแนะนำ,4.9286,37.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/e213c63cfd432eb72924bab93c7beeba_tn,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-ชุดนอนผู้ชาย-แขนสั้น-ขาสั้น-ชิโนริ-i.241413991.6592147700?position=179,6592147700
176,🌈Ready Stock🎁 OPPO R17 Pro R15 R11 R9s R9 Phone Case Silk Pattern Cartoon Cute Protective Cover All-inclusive Soft Shell,0,ร้านแนะนำ,4.8193,217.0,ต่างประเทศ,https://cf.shopee.co.th/file/bee96f114729c223a37e3bb9ef1180fb_tn,https://shopee.co.th//🌈Ready-Stock🎁-OPPO-R17-Pro-R15-R11-R9s-R9-Phone-Case-Silk-Pattern-Cartoon-Cute-Protective-Cover-All-inclusive-Soft-Shell-i.213239367.4532860611?position=180,4532860611
177,Double A ปากกาลูกลื่น Silk Ball แบบปลอก ขนาด 0.7 mm. จำหน่าย 3 ด้าม,0,shopee mall,4.8699,410.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/e51dbfe2a1ec6afe0bb806e3a6dbb192_tn,https://shopee.co.th//Double-A-ปากกาลูกลื่น-Silk-Ball-แบบปลอก-ขนาด-0.7-mm.-จำหน่าย-3-ด้าม-i.12840826.5534872522?position=181,5534872522
178,มันหวานญี่ปุ่นของแท้ 100% สายพันธุ์ซิลค์สวีท Silk Sweet Size L บรรจุ 1 กก.,0,ร้านแนะนำ,5.0,16.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/e6713ee8e9b7ecf3d6aa455fd34ff1d4_tn,https://shopee.co.th//มันหวานญี่ปุ่นของแท้-100-สายพันธุ์ซิลค์สวีท-Silk-Sweet-Size-L-บรรจุ-1-กก.-i.275306858.8257313913?position=182,8257313913
179,กางเกงในคนท้อง แบบ ice silk ไม่มีขอบ ใส่สบาย ผ้านุ่มลื่น ใส่แล้วเหมือนไม่ได้ใส่ มีหลากสี ไม่ทับแผลผ่าตัดมีหลายสีให้เลือก,0,general,5.0,75.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/7719159a1f316e9c66ae6f4ab51b2d48_tn,https://shopee.co.th//กางเกงในคนท้อง-แบบ-ice-silk-ไม่มีขอบ-ใส่สบาย-ผ้านุ่มลื่น-ใส่แล้วเหมือนไม่ได้ใส่-มีหลากสี-ไม่ทับแผลผ่าตัดมีหลายสีให้เลือก-i.344170656.5765601709?position=183,5765601709
180,📣พร้อมส่ง❗️แพจเกจใหม่ปี2020  unicharm silk mask 30ชิ้น จากญี่ปุ่น🇯🇵แพจเกจใหม่ปี2020,0,general,4.8462,67.0,จังหวัดสุพรรณบุรี,https://cf.shopee.co.th/file/e1c0afec9d3562a26d780b9f2ec103b9_tn,https://shopee.co.th//📣พร้อมส่ง❗️แพจเกจใหม่ปี2020-unicharm-silk-mask-30ชิ้น-จากญี่ปุ่น🇯🇵แพจเกจใหม่ปี2020-i.115358614.6041544203?position=184,6041544203
181,[พร้อมส่ง!!] กางเกงในสไตล์ Victoria's Secret PINK / กางเกงในเซ็กซี่ ผ้า ice silk 100% นิ่มและใส่สบายมากกกก,0,general,4.9048,57.0,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/7b2c4b375bfa44c3422fd84b77217945_tn,https://shopee.co.th//-พร้อมส่ง!!-กางเกงในสไตล์-Victoria's-Secret-PINK-กางเกงในเซ็กซี่-ผ้า-ice-silk-100-นิ่มและใส่สบายมากกกก-i.76211457.9314567901?position=185,9314567901
182,NATURE REPUBLIC GINSENG ROYAL SILK WATERY CREAM (60G),0,shopee mall,4.8,59.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/8a2936ada5c4414c5b1b586a16109a62_tn,https://shopee.co.th//NATURE-REPUBLIC-GINSENG-ROYAL-SILK-WATERY-CREAM-(60G)-i.200899307.8912163141?position=186,8912163141
183,[SALE] Voodoo Amezon Booster Silk Essence Mask Wrinkle (single) วูดู อเมซอน บูสเตอร์ ซิลค์ เอสเซนส์ มาส์ก วิงเคิล(1แผ่น),0,ร้านแนะนำ,4.9,156.0,จังหวัดเชียงใหม่,https://cf.shopee.co.th/file/b99ba58896c651c07f83280bdd446724_tn,https://shopee.co.th//-SALE-Voodoo-Amezon-Booster-Silk-Essence-Mask-Wrinkle-(single)-วูดู-อเมซอน-บูสเตอร์-ซิลค์-เอสเซนส์-มาส์ก-วิงเคิล(1แผ่น)-i.258632965.9210665497?position=187,9210665497
184,พร้อมส่ง มีสีใหม่ Slip Silk ยางมัดผม - skinny เส้นเล็ก / Midi เส้นกลาง,0,ร้านแนะนำ,5.0,138.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/d3d857a497bae30b5dd4251095d2b3f8_tn,https://shopee.co.th//พร้อมส่ง-มีสีใหม่-Slip-Silk-ยางมัดผม-skinny-เส้นเล็ก-Midi-เส้นกลาง-i.257473396.6536494379?position=188,6536494379
185,Chemical Guys : Silk Shine Protectant 16 oz (ขวดจริง),0,general,5.0,24.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/28e6de306ffff4c971ca4a849f95d6fd_tn,https://shopee.co.th//Chemical-Guys-Silk-Shine-Protectant-16-oz-(ขวดจริง)-i.27026228.5541282959?position=189,5541282959
186,ชุดนอน Silk Satin เกรดพรีเมี่ยม กระโปรง-แขนสามส่วน Polka Dot,0,ร้านแนะนำ,5.0,8.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//ชุดนอน-Silk-Satin-เกรดพรีเมี่ยม-กระโปรง-แขนสามส่วน-Polka-Dot-i.241413991.6988292197?position=190,6988292197
187,🧡ไม่แท้คืนเงิน💜IPSA Silk Cotton สำลีเช็ดหน้า 120 แผ่น สำลีเช็ดหน้าเนื้อฝ้ายบริสุทธิ์แผ่นใหญ่หนานุ่ม,0,ร้านแนะนำ,4.9531,399.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//🧡ไม่แท้คืนเงิน💜IPSA-Silk-Cotton-สำลีเช็ดหน้า-120-แผ่น-สำลีเช็ดหน้าเนื้อฝ้ายบริสุทธิ์แผ่นใหญ่หนานุ่ม-i.28408434.6453713630?position=191,6453713630
188,1Pairs Daisy Flower Ankle Socks / Korean Transparent Crystal Mesh  Glass Silk Socks / Women Ultra-thin Boat Socks,0,ร้านแนะนำ,4.4286,94.0,ต่างประเทศ,no image,https://shopee.co.th//1Pairs-Daisy-Flower-Ankle-Socks-Korean-Transparent-Crystal-Mesh-Glass-Silk-Socks-Women-Ultra-thin-Boat-Socks-i.104595780.4542067943?position=192,4542067943
189,ผ้าปิดตาหนานุ่มแบบยางยืด สีสันสวยงาม กันแสงมิด - silk sleeping mask,0,ร้านแนะนำ,4.932,955.0,จังหวัดกรุงเทพมหานคร,no image,https://shopee.co.th//ผ้าปิดตาหนานุ่มแบบยางยืด-สีสันสวยงาม-กันแสงมิด-silk-sleeping-mask-i.57258722.5234985761?position=193,5234985761
190,เคส iPhone 12 mini 11 Pro X XR XS Max 8 7 Plus SE 2020 Silk Pattern Four Corners Anti-fall Cartoon SpongeBob Soft Case,0,ร้านแนะนำ,4.4444,22.0,ต่างประเทศ,no image,https://shopee.co.th//เคส-iPhone-12-mini-11-Pro-X-XR-XS-Max-8-7-Plus-SE-2020-Silk-Pattern-Four-Corners-Anti-fall-Cartoon-SpongeBob-Soft-Case-i.48030152.9847520498?position=194,9847520498
191,💖พร้อมส่ง💖 Women's sexy ice silk pajamas two-piece ถูกสุด!! ชุดนอน สายเดี่ยวลูกไม้ กางเกงขาสั้น ผ้าซาติน ผ้าไม่บาง,0,ร้านแนะนำ,4.68,87.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/c5ebfa9051a9f9d90a5312dabb9260ea_tn,https://shopee.co.th//💖พร้อมส่ง💖-Women's-sexy-ice-silk-pajamas-two-piece-ถูกสุด!!-ชุดนอน-สายเดี่ยวลูกไม้-กางเกงขาสั้น-ผ้าซาติน-ผ้าไม่บาง-i.274692188.6179997906?position=195,6179997906
192,ฟองน้ำธรรมชาติ KALLA SPONGE ชนิด Fine Silk สีเหลือง สำหรับล้างหน้าและอาบน้ำ (FREE EMS!!),0,ร้านแนะนำ,4.9545,77.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/67d95564fcd3d24a1c2ad24b4b4c33ee_tn,https://shopee.co.th//ฟองน้ำธรรมชาติ-KALLA-SPONGE-ชนิด-Fine-Silk-สีเหลือง-สำหรับล้างหน้าและอาบน้ำ-(FREE-EMS!!)-i.13090478.2054466135?position=196,2054466135
193,เคส iPhone 12 mini 11 Pro X XR XS Max 8 7 6 6S Plus SE2020 iPhone8 iPhone7 iPhone6 iPhone6S Silk Texture Cartoon Snoopy soft case,0,ร้านแนะนำ,4.8302,118.0,ต่างประเทศ,https://cf.shopee.co.th/file/d3efb8fa8b41034d126367513d833c20_tn,https://shopee.co.th//เคส-iPhone-12-mini-11-Pro-X-XR-XS-Max-8-7-6-6S-Plus-SE2020-iPhone8-iPhone7-iPhone6-iPhone6S-Silk-Texture-Cartoon-Snoopy-soft-case-i.48030152.3438285784?position=197,3438285784
194,"พร้อมส่ง! Unicharm mask pm2.5 (Silk Touch, 3D) 7, 30 และ 50 ชิ้น ไซส์ S,M,L ของแท้ made in Japan🇯🇵 หน้ากาก ยูนิชาร์ม",0,ร้านแนะนำ,4.8643,2300.0,จังหวัดปทุมธานี,https://cf.shopee.co.th/file/57282d34abbeddedf59e99878bafa42a_tn,https://shopee.co.th//พร้อมส่ง!-Unicharm-mask-pm2.5-(Silk-Touch-3D)-7-30-และ-50-ชิ้น-ไซส์-S-M-L-ของแท้-made-in-Japan🇯🇵-หน้ากาก-ยูนิชาร์ม-i.153460223.7258442176?position=198,7258442176
195,เคส OPPO A92 A91 A52 A31 A12 A9 A7 A5 A5S A3S F11 F9 F1S A83 A57 A39 OPPOA31 OPPOA5 OPPOA3S Reno2 F Reno4 Realme C1 Pro 2020 Silk Texture Cartoon Snoopy Soft Case Cover+Holder,0,ร้านแนะนำ,4.7651,391.0,ต่างประเทศ,https://cf.shopee.co.th/file/c52cdc2f1d204583a9413004c5bb43f6_tn,https://shopee.co.th//เคส-OPPO-A92-A91-A52-A31-A12-A9-A7-A5-A5S-A3S-F11-F9-F1S-A83-A57-A39-OPPOA31-OPPOA5-OPPOA3S-Reno2-F-Reno4-Realme-C1-Pro-2020-Silk-Texture-Cartoon-Snoopy-Soft-Case-Cover-Holder-i.48030152.6338203749?position=199,6338203749
196,★ NEW ★ Cezanne UV Silk Cover Powder (Refill) แป้งไม่ผสมรองพื้น เนื้อเนียนนุ่มดุจใยไหม,0,general,4.9512,83.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/f9354d72a3bacd3f78ebc3c5ff9d576d_tn,https://shopee.co.th//★-NEW-★-Cezanne-UV-Silk-Cover-Powder-(Refill)-แป้งไม่ผสมรองพื้น-เนื้อเนียนนุ่มดุจใยไหม-i.30997641.5353905836?position=200,5353905836
197,ไหมพรม คอตตอนซิลค์เกาหลี  Cotton Pearl (Korean cotton silk) สีพื้น,0,ร้านแนะนำ,4.875,387.0,จังหวัดเชียงราย,https://cf.shopee.co.th/file/c3b210738828c21b147f2f89ed085d36_tn,https://shopee.co.th//ไหมพรม-คอตตอนซิลค์เกาหลี-Cotton-Pearl-(Korean-cotton-silk)-สีพื้น-i.174819355.3904098577?position=201,3904098577
198,TheSkincare.TH | Slip Silk Pillowcase (สีพื้น/ลาย) ปลอกหมอนผ้าไหมมัลเบอรี่แท้ 100% นุ่มละมุน ถนอมผิวและเส้นผม,0,general,4.9615,112.0,จังหวัดภูเก็ต,https://cf.shopee.co.th/file/d7e5eabc31fd6cbf49ea37a9a2361ef2_tn,https://shopee.co.th//TheSkincare.TH-Slip-Silk-Pillowcase-(สีพื้น-ลาย)-ปลอกหมอนผ้าไหมมัลเบอรี่แท้-100-นุ่มละมุน-ถนอมผิวและเส้นผม-i.79245968.3628253621?position=202,3628253621
199,ML Human Anatomy Muscles System Poster Print Body Map Silk Painting Wall Pictures,0,ร้านแนะนำ,4.6,53.0,ต่างประเทศ,https://cf.shopee.co.th/file/a9ef3aedf5280ee375c2fcae86cc1ec6_tn,https://shopee.co.th//ML-Human-Anatomy-Muscles-System-Poster-Print-Body-Map-Silk-Painting-Wall-Pictures-i.270670145.5237738720?position=203,5237738720
200,15*20cm/16*21cm/18*20cm semi silk base 100% human hair natural straight with PU side topper toupee,0,general,4.9,15.0,ต่างประเทศ,https://cf.shopee.co.th/file/43e12ca356d9a91fedc771b5e0de92df_tn,https://shopee.co.th//15*20cm-16*21cm-18*20cm-semi-silk-base-100-human-hair-natural-straight-with-PU-side-topper-toupee-i.116216208.3242105714?position=204,3242105714
201,ปากกาเจลลูกลื่นDouble A Silk Gel Pen 0.5mm. น้ำเงิน,0,ร้านแนะนำ,4.8889,237.0,จังหวัดสระบุรี,https://cf.shopee.co.th/file/d17141ab4544bf40fc94615bfb86d7b8_tn,https://shopee.co.th//ปากกาเจลลูกลื่นDouble-A-Silk-Gel-Pen-0.5mm.-น้ำเงิน-i.56291002.6851022060?position=205,6851022060
202,พร้อมส่ง ‼️หน้ากาก Unicharm Silk Touch ขนาด 30 ชิ้น ของแท้ made in Japan🇯🇵,0,ร้านแนะนำ,4.9375,60.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/34b2b0b80de73e853891f36ae572a1f1_tn,https://shopee.co.th//พร้อมส่ง-‼️หน้ากาก-Unicharm-Silk-Touch-ขนาด-30-ชิ้น-ของแท้-made-in-Japan🇯🇵-i.33921171.7863905439?position=206,7863905439
203,กล่องหนังใส่สร้อยข้อมือสุดหรู วัสดุPU SILK,0,ร้านแนะนำ,4.875,90.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/c2a53b8e7828663d0bda8e0a1b7a0c62_tn,https://shopee.co.th//กล่องหนังใส่สร้อยข้อมือสุดหรู-วัสดุPU-SILK-i.1402102.5649892369?position=207,5649892369
204,Laura Mercier Foundation สูตร Silk Creme (30 ML.),0,general,4.7297,86.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/05226db1dbb76763a6f56b4a41dab7f0_tn,https://shopee.co.th//Laura-Mercier-Foundation-สูตร-Silk-Creme-(30-ML.)-i.120543653.3617660429?position=208,3617660429
205,ปลอกหมอน ปลอกหมอนบอดี้ ปลอกหมอนข้าง Cotton silk 800 เส้น สีขาว ลายเรียบ Blue sleep,0,ร้านแนะนำ,4.9253,4200.0,จังหวัดนนทบุรี,https://cf.shopee.co.th/file/21b6971a0318a9760841de7c99758248_tn,https://shopee.co.th//ปลอกหมอน-ปลอกหมอนบอดี้-ปลอกหมอนข้าง-Cotton-silk-800-เส้น-สีขาว-ลายเรียบ-Blue-sleep-i.250671427.7034349922?position=209,7034349922
206,พร้อมส่ง Slip Pure silk scrunchies แท้ มี tag ทุกเส้น,0,ร้านแนะนำ,5.0,9.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/f423bc2f1623ec366b7800649fcdb961_tn,https://shopee.co.th//พร้อมส่ง-Slip-Pure-silk-scrunchies-แท้-มี-tag-ทุกเส้น-i.5669824.6183423464?position=210,6183423464
207,"Alaska Bear ผ้าปิดตา sleepmask/blindfold 100% Mulberry Silk 19 Momme, super soft & smooth",0,general,4.9474,46.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/989c19378d5dbac3dc98f641ad2ab90d_tn,https://shopee.co.th//Alaska-Bear-ผ้าปิดตา-sleepmask-blindfold-100-Mulberry-Silk-19-Momme-super-soft-smooth-i.25430112.1205285870?position=211,1205285870
208,Double A Silk Gel Pen ปากกาเจล ขนาด 0.7 mm. จำหน่ายแบบ 1 ด้าม,0,shopee mall,4.9271,363.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/05192c75c36dc78c808cd705ec347179_tn,https://shopee.co.th//Double-A-Silk-Gel-Pen-ปากกาเจล-ขนาด-0.7-mm.-จำหน่ายแบบ-1-ด้าม-i.12840826.5516853213?position=212,5516853213
209,ผ้าคลุมไหล่ผ้าพันคอ ผ้าไหม Silk ลายช้าง  ผ้าคลุมไหล่ ผ้าลายช้างไทย ลายไหม ลายไทย#ผ้าพันคอผืนใหญ่#,0,general,4.7143,124.0,จังหวัดกรุงเทพมหานคร,https://cf.shopee.co.th/file/6518f70f4a0ad561d214a7f68648b4d3_tn,https://shopee.co.th//ผ้าคลุมไหล่ผ้าพันคอ-ผ้าไหม-Silk-ลายช้าง-ผ้าคลุมไหล่-ผ้าลายช้างไทย-ลายไหม-ลายไทย-ผ้าพันคอผืนใหญ่--i.78632084.1620976134?position=213,1620976134
210,ชาไหมข้าวโพด Corn Silk Tea ยี่ห้อ TEAZEN  ช่วยขับโซเดียมจากไต ควบคุมคลอเรสเตอรอล แก้การอักเสบ ขับโซเดี่ยม -กล่อง10ซอง,0,ร้านแนะนำ,4.9619,220.0,จังหวัดสมุทรปราการ,https://cf.shopee.co.th/file/c9681d4b3f2948f9c4201c24349d422f_tn,https://shopee.co.th//ชาไหมข้าวโพด-Corn-Silk-Tea-ยี่ห้อ-TEAZEN-ช่วยขับโซเดียมจากไต-ควบคุมคลอเรสเตอรอล-แก้การอักเสบ-ขับโซเดี่ยม-กล่อง10ซอง-i.15938228.1344038172?position=214,1344038172
